x   y   z   z_sp   dzdx   dzdx_sp   dzdy   dzdy_sp
-5.000000e+00   -5.167167e+00   2.572891e-18   2.572891e-18   2.572891e-17   2.573050e-17   7.718673e-18   7.718673e-18
-5.000000e+00   -5.166166e+00   2.580629e-18   2.580629e-18   2.580629e-17   2.580788e-17   7.741887e-18   7.741887e-18
-5.000000e+00   -5.165165e+00   2.588390e-18   2.588390e-18   2.588390e-17   2.588550e-17   7.765171e-18   7.765171e-18
-5.000000e+00   -5.164164e+00   2.596175e-18   2.596175e-18   2.596175e-17   2.596335e-17   7.788525e-18   7.788525e-18
-5.000000e+00   -5.163163e+00   2.603983e-18   2.603983e-18   2.603983e-17   2.604144e-17   7.811949e-18   7.811949e-18
-5.000000e+00   -5.162162e+00   2.611814e-18   2.611814e-18   2.611814e-17   2.611976e-17   7.835443e-18   7.835443e-18
-5.000000e+00   -5.161161e+00   2.619670e-18   2.619670e-18   2.619670e-17   2.619831e-17   7.859009e-18   7.859009e-18
-5.000000e+00   -5.160160e+00   2.627548e-18   2.627548e-18   2.627548e-17   2.627710e-17   7.882645e-18   7.882645e-18
-5.000000e+00   -5.159159e+00   2.635451e-18   2.635451e-18   2.635451e-17   2.635613e-17   7.906352e-18   7.906352e-18
-5.000000e+00   -5.158158e+00   2.643377e-18   2.643377e-18   2.643377e-17   2.643540e-17   7.930130e-18   7.930130e-18
-5.000000e+00   -5.157157e+00   2.651327e-18   2.651327e-18   2.651327e-17   2.651490e-17   7.953980e-18   7.953980e-18
-5.000000e+00   -5.156156e+00   2.659301e-18   2.659301e-18   2.659301e-17   2.659465e-17   7.977902e-18   7.977902e-18
-5.000000e+00   -5.155155e+00   2.667299e-18   2.667299e-18   2.667299e-17   2.667463e-17   8.001896e-18   8.001896e-18
-5.000000e+00   -5.154154e+00   2.675321e-18   2.675321e-18   2.675321e-17   2.675486e-17   8.025962e-18   8.025962e-18
-5.000000e+00   -5.153153e+00   2.683367e-18   2.683367e-18   2.683367e-17   2.683532e-17   8.050100e-18   8.050100e-18
-5.000000e+00   -5.152152e+00   2.691437e-18   2.691437e-18   2.691437e-17   2.691603e-17   8.074311e-18   8.074311e-18
-5.000000e+00   -5.151151e+00   2.699531e-18   2.699531e-18   2.699531e-17   2.699698e-17   8.098594e-18   8.098594e-18
-5.000000e+00   -5.150150e+00   2.707650e-18   2.707650e-18   2.707650e-17   2.707817e-17   8.122951e-18   8.122951e-18
-5.000000e+00   -5.149149e+00   2.715794e-18   2.715794e-18   2.715794e-17   2.715961e-17   8.147381e-18   8.147381e-18
-5.000000e+00   -5.148148e+00   2.723961e-18   2.723961e-18   2.723961e-17   2.724130e-17   8.171884e-18   8.171884e-18
-5.000000e+00   -5.147147e+00   2.732154e-18   2.732154e-18   2.732154e-17   2.732322e-17   8.196461e-18   8.196461e-18
-5.000000e+00   -5.146146e+00   2.740371e-18   2.740371e-18   2.740371e-17   2.740540e-17   8.221112e-18   8.221112e-18
-5.000000e+00   -5.145145e+00   2.748612e-18   2.748612e-18   2.748612e-17   2.748782e-17   8.245837e-18   8.245837e-18
-5.000000e+00   -5.144144e+00   2.756879e-18   2.756879e-18   2.756879e-17   2.757049e-17   8.270637e-18   8.270637e-18
-5.000000e+00   -5.143143e+00   2.765170e-18   2.765170e-18   2.765170e-17   2.765341e-17   8.295511e-18   8.295511e-18
-5.000000e+00   -5.142142e+00   2.773487e-18   2.773487e-18   2.773487e-17   2.773658e-17   8.320460e-18   8.320460e-18
-5.000000e+00   -5.141141e+00   2.781828e-18   2.781828e-18   2.781828e-17   2.782000e-17   8.345484e-18   8.345484e-18
-5.000000e+00   -5.140140e+00   2.790194e-18   2.790194e-18   2.790194e-17   2.790367e-17   8.370583e-18   8.370583e-18
-5.000000e+00   -5.139139e+00   2.798586e-18   2.798586e-18   2.798586e-17   2.798759e-17   8.395758e-18   8.395758e-18
-5.000000e+00   -5.138138e+00   2.807003e-18   2.807003e-18   2.807003e-17   2.807176e-17   8.421008e-18   8.421008e-18
-5.000000e+00   -5.137137e+00   2.815445e-18   2.815445e-18   2.815445e-17   2.815619e-17   8.446334e-18   8.446334e-18
-5.000000e+00   -5.136136e+00   2.823912e-18   2.823912e-18   2.823912e-17   2.824087e-17   8.471737e-18   8.471737e-18
-5.000000e+00   -5.135135e+00   2.832405e-18   2.832405e-18   2.832405e-17   2.832580e-17   8.497216e-18   8.497216e-18
-5.000000e+00   -5.134134e+00   2.840924e-18   2.840924e-18   2.840924e-17   2.841099e-17   8.522771e-18   8.522771e-18
-5.000000e+00   -5.133133e+00   2.849468e-18   2.849468e-18   2.849468e-17   2.849644e-17   8.548404e-18   8.548404e-18
-5.000000e+00   -5.132132e+00   2.858038e-18   2.858038e-18   2.858038e-17   2.858214e-17   8.574113e-18   8.574113e-18
-5.000000e+00   -5.131131e+00   2.866633e-18   2.866633e-18   2.866633e-17   2.866810e-17   8.599900e-18   8.599900e-18
-5.000000e+00   -5.130130e+00   2.875255e-18   2.875255e-18   2.875255e-17   2.875432e-17   8.625764e-18   8.625764e-18
-5.000000e+00   -5.129129e+00   2.883902e-18   2.883902e-18   2.883902e-17   2.884080e-17   8.651706e-18   8.651706e-18
-5.000000e+00   -5.128128e+00   2.892576e-18   2.892576e-18   2.892576e-17   2.892754e-17   8.677727e-18   8.677727e-18
-5.000000e+00   -5.127127e+00   2.901275e-18   2.901275e-18   2.901275e-17   2.901454e-17   8.703825e-18   8.703825e-18
-5.000000e+00   -5.126126e+00   2.910001e-18   2.910001e-18   2.910001e-17   2.910180e-17   8.730002e-18   8.730002e-18
-5.000000e+00   -5.125125e+00   2.918752e-18   2.918752e-18   2.918752e-17   2.918933e-17   8.756257e-18   8.756257e-18
-5.000000e+00   -5.124124e+00   2.927531e-18   2.927531e-18   2.927531e-17   2.927711e-17   8.782592e-18   8.782592e-18
-5.000000e+00   -5.123123e+00   2.936335e-18   2.936335e-18   2.936335e-17   2.936516e-17   8.809006e-18   8.809006e-18
-5.000000e+00   -5.122122e+00   2.945166e-18   2.945166e-18   2.945166e-17   2.945348e-17   8.835499e-18   8.835499e-18
-5.000000e+00   -5.121121e+00   2.954024e-18   2.954024e-18   2.954024e-17   2.954206e-17   8.862072e-18   8.862072e-18
-5.000000e+00   -5.120120e+00   2.962908e-18   2.962908e-18   2.962908e-17   2.963091e-17   8.888725e-18   8.888725e-18
-5.000000e+00   -5.119119e+00   2.971819e-18   2.971819e-18   2.971819e-17   2.972003e-17   8.915458e-18   8.915458e-18
-5.000000e+00   -5.118118e+00   2.980757e-18   2.980757e-18   2.980757e-17   2.980941e-17   8.942271e-18   8.942271e-18
-5.000000e+00   -5.117117e+00   2.989722e-18   2.989722e-18   2.989722e-17   2.989906e-17   8.969165e-18   8.969165e-18
-5.000000e+00   -5.116116e+00   2.998713e-18   2.998713e-18   2.998713e-17   2.998898e-17   8.996140e-18   8.996140e-18
-5.000000e+00   -5.115115e+00   3.007732e-18   3.007732e-18   3.007732e-17   3.007918e-17   9.023196e-18   9.023196e-18
-5.000000e+00   -5.114114e+00   3.016778e-18   3.016778e-18   3.016778e-17   3.016964e-17   9.050334e-18   9.050334e-18
-5.000000e+00   -5.113113e+00   3.025851e-18   3.025851e-18   3.025851e-17   3.026038e-17   9.077553e-18   9.077553e-18
-5.000000e+00   -5.112112e+00   3.034951e-18   3.034951e-18   3.034951e-17   3.035138e-17   9.104854e-18   9.104854e-18
-5.000000e+00   -5.111111e+00   3.044079e-18   3.044079e-18   3.044079e-17   3.044267e-17   9.132237e-18   9.132237e-18
-5.000000e+00   -5.110110e+00   3.053234e-18   3.053234e-18   3.053234e-17   3.053422e-17   9.159702e-18   9.159702e-18
-5.000000e+00   -5.109109e+00   3.062417e-18   3.062417e-18   3.062417e-17   3.062606e-17   9.187250e-18   9.187250e-18
-5.000000e+00   -5.108108e+00   3.071627e-18   3.071627e-18   3.071627e-17   3.071816e-17   9.214881e-18   9.214881e-18
-5.000000e+00   -5.107107e+00   3.080865e-18   3.080865e-18   3.080865e-17   3.081055e-17   9.242595e-18   9.242595e-18
-5.000000e+00   -5.106106e+00   3.090131e-18   3.090131e-18   3.090131e-17   3.090321e-17   9.270392e-18   9.270392e-18
-5.000000e+00   -5.105105e+00   3.099424e-18   3.099424e-18   3.099424e-17   3.099615e-17   9.298273e-18   9.298273e-18
-5.000000e+00   -5.104104e+00   3.108746e-18   3.108746e-18   3.108746e-17   3.108938e-17   9.326237e-18   9.326237e-18
-5.000000e+00   -5.103103e+00   3.118095e-18   3.118095e-18   3.118095e-17   3.118288e-17   9.354286e-18   9.354286e-18
-5.000000e+00   -5.102102e+00   3.127473e-18   3.127473e-18   3.127473e-17   3.127666e-17   9.382419e-18   9.382419e-18
-5.000000e+00   -5.101101e+00   3.136879e-18   3.136879e-18   3.136879e-17   3.137073e-17   9.410637e-18   9.410637e-18
-5.000000e+00   -5.100100e+00   3.146313e-18   3.146313e-18   3.146313e-17   3.146507e-17   9.438940e-18   9.438940e-18
-5.000000e+00   -5.099099e+00   3.155776e-18   3.155776e-18   3.155776e-17   3.155971e-17   9.467328e-18   9.467328e-18
-5.000000e+00   -5.098098e+00   3.165267e-18   3.165267e-18   3.165267e-17   3.165462e-17   9.495801e-18   9.495801e-18
-5.000000e+00   -5.097097e+00   3.174786e-18   3.174786e-18   3.174786e-17   3.174982e-17   9.524359e-18   9.524359e-18
-5.000000e+00   -5.096096e+00   3.184335e-18   3.184335e-18   3.184335e-17   3.184531e-17   9.553004e-18   9.553004e-18
-5.000000e+00   -5.095095e+00   3.193912e-18   3.193912e-18   3.193912e-17   3.194109e-17   9.581735e-18   9.581735e-18
-5.000000e+00   -5.094094e+00   3.203517e-18   3.203517e-18   3.203517e-17   3.203715e-17   9.610552e-18   9.610552e-18
-5.000000e+00   -5.093093e+00   3.213152e-18   3.213152e-18   3.213152e-17   3.213350e-17   9.639456e-18   9.639456e-18
-5.000000e+00   -5.092092e+00   3.222816e-18   3.222816e-18   3.222816e-17   3.223014e-17   9.668447e-18   9.668447e-18
-5.000000e+00   -5.091091e+00   3.232508e-18   3.232508e-18   3.232508e-17   3.232708e-17   9.697525e-18   9.697525e-18
-5.000000e+00   -5.090090e+00   3.242230e-18   3.242230e-18   3.242230e-17   3.242430e-17   9.726690e-18   9.726690e-18
-5.000000e+00   -5.089089e+00   3.251981e-18   3.251981e-18   3.251981e-17   3.252182e-17   9.755944e-18   9.755944e-18
-5.000000e+00   -5.088088e+00   3.261762e-18   3.261762e-18   3.261762e-17   3.261963e-17   9.785285e-18   9.785285e-18
-5.000000e+00   -5.087087e+00   3.271571e-18   3.271571e-18   3.271571e-17   3.271773e-17   9.814714e-18   9.814714e-18
-5.000000e+00   -5.086086e+00   3.281411e-18   3.281411e-18   3.281411e-17   3.281613e-17   9.844232e-18   9.844232e-18
-5.000000e+00   -5.085085e+00   3.291280e-18   3.291280e-18   3.291280e-17   3.291483e-17   9.873839e-18   9.873839e-18
-5.000000e+00   -5.084084e+00   3.301178e-18   3.301178e-18   3.301178e-17   3.301382e-17   9.903534e-18   9.903534e-18
-5.000000e+00   -5.083083e+00   3.311107e-18   3.311107e-18   3.311107e-17   3.311311e-17   9.933320e-18   9.933320e-18
-5.000000e+00   -5.082082e+00   3.321065e-18   3.321065e-18   3.321065e-17   3.321270e-17   9.963194e-18   9.963194e-18
-5.000000e+00   -5.081081e+00   3.331053e-18   3.331053e-18   3.331053e-17   3.331258e-17   9.993159e-18   9.993159e-18
-5.000000e+00   -5.080080e+00   3.341071e-18   3.341071e-18   3.341071e-17   3.341277e-17   1.002321e-17   1.002321e-17
-5.000000e+00   -5.079079e+00   3.351119e-18   3.351119e-18   3.351119e-17   3.351326e-17   1.005336e-17   1.005336e-17
-5.000000e+00   -5.078078e+00   3.361198e-18   3.361198e-18   3.361198e-17   3.361405e-17   1.008359e-17   1.008359e-17
-5.000000e+00   -5.077077e+00   3.371307e-18   3.371307e-18   3.371307e-17   3.371515e-17   1.011392e-17   1.011392e-17
-5.000000e+00   -5.076076e+00   3.381446e-18   3.381446e-18   3.381446e-17   3.381655e-17   1.014434e-17   1.014434e-17
-5.000000e+00   -5.075075e+00   3.391616e-18   3.391616e-18   3.391616e-17   3.391825e-17   1.017485e-17   1.017485e-17
-5.000000e+00   -5.074074e+00   3.401816e-18   3.401816e-18   3.401816e-17   3.402026e-17   1.020545e-17   1.020545e-17
-5.000000e+00   -5.073073e+00   3.412047e-18   3.412047e-18   3.412047e-17   3.412258e-17   1.023614e-17   1.023614e-17
-5.000000e+00   -5.072072e+00   3.422309e-18   3.422309e-18   3.422309e-17   3.422520e-17   1.026693e-17   1.026693e-17
-5.000000e+00   -5.071071e+00   3.432602e-18   3.432602e-18   3.432602e-17   3.432813e-17   1.029780e-17   1.029780e-17
-5.000000e+00   -5.070070e+00   3.442925e-18   3.442925e-18   3.442925e-17   3.443138e-17   1.032878e-17   1.032878e-17
-5.000000e+00   -5.069069e+00   3.453280e-18   3.453280e-18   3.453280e-17   3.453493e-17   1.035984e-17   1.035984e-17
-5.000000e+00   -5.068068e+00   3.463666e-18   3.463666e-18   3.463666e-17   3.463879e-17   1.039100e-17   1.039100e-17
-5.000000e+00   -5.067067e+00   3.474083e-18   3.474083e-18   3.474083e-17   3.474297e-17   1.042225e-17   1.042225e-17
-5.000000e+00   -5.066066e+00   3.484531e-18   3.484531e-18   3.484531e-17   3.484746e-17   1.045359e-17   1.045359e-17
-5.000000e+00   -5.065065e+00   3.495011e-18   3.495011e-18   3.495011e-17   3.495227e-17   1.048503e-17   1.048503e-17
-5.000000e+00   -5.064064e+00   3.505522e-18   3.505522e-18   3.505522e-17   3.505738e-17   1.051657e-17   1.051657e-17
-5.000000e+00   -5.063063e+00   3.516065e-18   3.516065e-18   3.516065e-17   3.516282e-17   1.054820e-17   1.054820e-17
-5.000000e+00   -5.062062e+00   3.526640e-18   3.526640e-18   3.526640e-17   3.526857e-17   1.057992e-17   1.057992e-17
-5.000000e+00   -5.061061e+00   3.537246e-18   3.537246e-18   3.537246e-17   3.537464e-17   1.061174e-17   1.061174e-17
-5.000000e+00   -5.060060e+00   3.547884e-18   3.547884e-18   3.547884e-17   3.548103e-17   1.064365e-17   1.064365e-17
-5.000000e+00   -5.059059e+00   3.558555e-18   3.558555e-18   3.558555e-17   3.558774e-17   1.067566e-17   1.067566e-17
-5.000000e+00   -5.058058e+00   3.569257e-18   3.569257e-18   3.569257e-17   3.569477e-17   1.070777e-17   1.070777e-17
-5.000000e+00   -5.057057e+00   3.579992e-18   3.579992e-18   3.579992e-17   3.580213e-17   1.073998e-17   1.073998e-17
-5.000000e+00   -5.056056e+00   3.590759e-18   3.590759e-18   3.590759e-17   3.590980e-17   1.077228e-17   1.077228e-17
-5.000000e+00   -5.055055e+00   3.601558e-18   3.601558e-18   3.601558e-17   3.601780e-17   1.080467e-17   1.080467e-17
-5.000000e+00   -5.054054e+00   3.612390e-18   3.612390e-18   3.612390e-17   3.612613e-17   1.083717e-17   1.083717e-17
-5.000000e+00   -5.053053e+00   3.623254e-18   3.623254e-18   3.623254e-17   3.623478e-17   1.086976e-17   1.086976e-17
-5.000000e+00   -5.052052e+00   3.634151e-18   3.634151e-18   3.634151e-17   3.634375e-17   1.090245e-17   1.090245e-17
-5.000000e+00   -5.051051e+00   3.645081e-18   3.645081e-18   3.645081e-17   3.645306e-17   1.093524e-17   1.093524e-17
-5.000000e+00   -5.050050e+00   3.656043e-18   3.656043e-18   3.656043e-17   3.656269e-17   1.096813e-17   1.096813e-17
-5.000000e+00   -5.049049e+00   3.667039e-18   3.667039e-18   3.667039e-17   3.667265e-17   1.100112e-17   1.100112e-17
-5.000000e+00   -5.048048e+00   3.678068e-18   3.678068e-18   3.678068e-17   3.678295e-17   1.103420e-17   1.103420e-17
-5.000000e+00   -5.047047e+00   3.689130e-18   3.689130e-18   3.689130e-17   3.689357e-17   1.106739e-17   1.106739e-17
-5.000000e+00   -5.046046e+00   3.700225e-18   3.700225e-18   3.700225e-17   3.700453e-17   1.110067e-17   1.110067e-17
-5.000000e+00   -5.045045e+00   3.711353e-18   3.711353e-18   3.711353e-17   3.711582e-17   1.113406e-17   1.113406e-17
-5.000000e+00   -5.044044e+00   3.722515e-18   3.722515e-18   3.722515e-17   3.722745e-17   1.116755e-17   1.116755e-17
-5.000000e+00   -5.043043e+00   3.733711e-18   3.733711e-18   3.733711e-17   3.733941e-17   1.120113e-17   1.120113e-17
-5.000000e+00   -5.042042e+00   3.744940e-18   3.744940e-18   3.744940e-17   3.745171e-17   1.123482e-17   1.123482e-17
-5.000000e+00   -5.041041e+00   3.756203e-18   3.756203e-18   3.756203e-17   3.756435e-17   1.126861e-17   1.126861e-17
-5.000000e+00   -5.040040e+00   3.767500e-18   3.767500e-18   3.767500e-17   3.767732e-17   1.130250e-17   1.130250e-17
-5.000000e+00   -5.039039e+00   3.778830e-18   3.778830e-18   3.778830e-17   3.779064e-17   1.133649e-17   1.133649e-17
-5.000000e+00   -5.038038e+00   3.790195e-18   3.790195e-18   3.790195e-17   3.790429e-17   1.137059e-17   1.137059e-17
-5.000000e+00   -5.037037e+00   3.801594e-18   3.801594e-18   3.801594e-17   3.801829e-17   1.140478e-17   1.140478e-17
-5.000000e+00   -5.036036e+00   3.813028e-18   3.813028e-18   3.813028e-17   3.813263e-17   1.143908e-17   1.143908e-17
-5.000000e+00   -5.035035e+00   3.824496e-18   3.824496e-18   3.824496e-17   3.824732e-17   1.147349e-17   1.147349e-17
-5.000000e+00   -5.034034e+00   3.835998e-18   3.835998e-18   3.835998e-17   3.836234e-17   1.150799e-17   1.150799e-17
-5.000000e+00   -5.033033e+00   3.847535e-18   3.847535e-18   3.847535e-17   3.847772e-17   1.154260e-17   1.154260e-17
-5.000000e+00   -5.032032e+00   3.859106e-18   3.859106e-18   3.859106e-17   3.859344e-17   1.157732e-17   1.157732e-17
-5.000000e+00   -5.031031e+00   3.870712e-18   3.870712e-18   3.870712e-17   3.870951e-17   1.161214e-17   1.161214e-17
-5.000000e+00   -5.030030e+00   3.882354e-18   3.882354e-18   3.882354e-17   3.882593e-17   1.164706e-17   1.164706e-17
-5.000000e+00   -5.029029e+00   3.894030e-18   3.894030e-18   3.894030e-17   3.894270e-17   1.168209e-17   1.168209e-17
-5.000000e+00   -5.028028e+00   3.905741e-18   3.905741e-18   3.905741e-17   3.905982e-17   1.171722e-17   1.171722e-17
-5.000000e+00   -5.027027e+00   3.917488e-18   3.917488e-18   3.917488e-17   3.917730e-17   1.175246e-17   1.175246e-17
-5.000000e+00   -5.026026e+00   3.929270e-18   3.929270e-18   3.929270e-17   3.929512e-17   1.178781e-17   1.178781e-17
-5.000000e+00   -5.025025e+00   3.941087e-18   3.941087e-18   3.941087e-17   3.941330e-17   1.182326e-17   1.182326e-17
-5.000000e+00   -5.024024e+00   3.952940e-18   3.952940e-18   3.952940e-17   3.953184e-17   1.185882e-17   1.185882e-17
-5.000000e+00   -5.023023e+00   3.964829e-18   3.964829e-18   3.964829e-17   3.965073e-17   1.189449e-17   1.189449e-17
-5.000000e+00   -5.022022e+00   3.976753e-18   3.976753e-18   3.976753e-17   3.976998e-17   1.193026e-17   1.193026e-17
-5.000000e+00   -5.021021e+00   3.988713e-18   3.988713e-18   3.988713e-17   3.988959e-17   1.196614e-17   1.196614e-17
-5.000000e+00   -5.020020e+00   4.000709e-18   4.000709e-18   4.000709e-17   4.000956e-17   1.200213e-17   1.200213e-17
-5.000000e+00   -5.019019e+00   4.012741e-18   4.012741e-18   4.012741e-17   4.012989e-17   1.203822e-17   1.203822e-17
-5.000000e+00   -5.018018e+00   4.024810e-18   4.024810e-18   4.024810e-17   4.025058e-17   1.207443e-17   1.207443e-17
-5.000000e+00   -5.017017e+00   4.036914e-18   4.036914e-18   4.036914e-17   4.037163e-17   1.211074e-17   1.211074e-17
-5.000000e+00   -5.016016e+00   4.049055e-18   4.049055e-18   4.049055e-17   4.049305e-17   1.214717e-17   1.214717e-17
-5.000000e+00   -5.015015e+00   4.061233e-18   4.061233e-18   4.061233e-17   4.061484e-17   1.218370e-17   1.218370e-17
-5.000000e+00   -5.014014e+00   4.073447e-18   4.073447e-18   4.073447e-17   4.073699e-17   1.222034e-17   1.222034e-17
-5.000000e+00   -5.013013e+00   4.085698e-18   4.085698e-18   4.085698e-17   4.085950e-17   1.225709e-17   1.225709e-17
-5.000000e+00   -5.012012e+00   4.097986e-18   4.097986e-18   4.097986e-17   4.098239e-17   1.229396e-17   1.229396e-17
-5.000000e+00   -5.011011e+00   4.110311e-18   4.110311e-18   4.110311e-17   4.110564e-17   1.233093e-17   1.233093e-17
-5.000000e+00   -5.010010e+00   4.122673e-18   4.122673e-18   4.122673e-17   4.122927e-17   1.236802e-17   1.236802e-17
-5.000000e+00   -5.009009e+00   4.135072e-18   4.135072e-18   4.135072e-17   4.135327e-17   1.240521e-17   1.240521e-17
-5.000000e+00   -5.008008e+00   4.147508e-18   4.147508e-18   4.147508e-17   4.147764e-17   1.244252e-17   1.244252e-17
-5.000000e+00   -5.007007e+00   4.159982e-18   4.159982e-18   4.159982e-17   4.160238e-17   1.247994e-17   1.247994e-17
-5.000000e+00   -5.006006e+00   4.172493e-18   4.172493e-18   4.172493e-17   4.172750e-17   1.251748e-17   1.251748e-17
-5.000000e+00   -5.005005e+00   4.185042e-18   4.185042e-18   4.185042e-17   4.185300e-17   1.255512e-17   1.255512e-17
-5.000000e+00   -5.004004e+00   4.197628e-18   4.197628e-18   4.197628e-17   4.197887e-17   1.259288e-17   1.259288e-17
-5.000000e+00   -5.003003e+00   4.210253e-18   4.210253e-18   4.210253e-17   4.210512e-17   1.263076e-17   1.263076e-17
-5.000000e+00   -5.002002e+00   4.222915e-18   4.222915e-18   4.222915e-17   4.223176e-17   1.266875e-17   1.266875e-17
-5.000000e+00   -5.001001e+00   4.235616e-18   4.235616e-18   4.235616e-17   4.235877e-17   1.270685e-17   1.270685e-17
-5.000000e+00   -5.000000e+00   4.248354e-18   4.248354e-18   4.248354e-17   4.248616e-17   1.274506e-17   1.274506e-17
